PEI-CTAB Micelles		
1.9563	4564.7451	98.073799
1.9628	3602.312	97.77951
1.9693	1954.524	97.779427
1.9758	1558.787	97.542458
1.9823999	1193.8409	97.096687
1.9888999	788.20752	96.887878
1.9954	689.56958	97.169983
2.0019	759.00452	97.462723
2.0084	856.16791	97.44809
2.0150001	790.19092	97.249672
2.0215001	581.05371	96.844978
2.0280001	1009.268	96.828468
2.0344999	2349.647	97.155319
2.0409999	2818.634	97.111137
2.0476	2937.7319	97.072968
2.0541	2075.019	97.367111
2.0606	990.36182	97.75415
2.0671	773.35797	97.738663
2.0736001	1195.371	97.608322
2.0802	1642.973	97.597931
2.0867	1298.572	97.429001
2.0932	656.33899	97.29287
2.0997	448.1329	97.3787
2.1062	658.43408	97.417
2.1127999	1144.941	97.491791
2.1192999	1025.804	97.703629
2.1257999	693.008	97.861023
2.1322999	572.43213	97.719437
2.1387999	728.4046	97.642708
2.1452999	1094.188	97.664581
2.1519001	1104.2939	97.367661
2.1584001	876.08398	97.356689
2.1649001	512.31158	97.492752
2.1714001	426.42661	97.245293
2.1779001	522.67133	96.929298
2.1845	474.9184	96.956993
2.191	426.32089	97.188507
2.1975	416.12369	97.288193
2.204	441.42969	97.187363
2.2105	455.46109	97.365196
2.2170999	588.90002	97.73542
2.2235999	907.85822	97.676849
2.2300999	1337.668	97.618927
2.2365999	1811.174	97.968437
2.2430999	1705.902	98.152153
2.2497001	1238.412	97.804543
2.2562001	1202.618	97.386238
2.2627001	1045.567	97.035896
2.2692001	693.51648	96.909508
2.2757001	720.62329	96.977211
2.2823	663.47308	96.980133
2.2888	516.90582	97.101067
2.2953	674.7854	97.29335
2.3018	865.07111	97.288109
2.3083	680.53662	97.006233
2.3148	592.2832	96.929909
2.3213999	635.05157	97.170662
2.3278999	529.33978	97.289726
2.3343999	394.21579	97.104187
2.3408999	343.7034	96.966316
2.3474	570.02991	96.860382
2.3540001	1039.756	96.642754
2.3605001	827.89362	96.73909
2.3670001	524.8139	97.104752
2.3735001	565.11902	97.363197
2.3800001	469.6337	97.415077
2.3866	342.05899	97.44841
2.3931	461.33749	97.580368
2.3996	558.9303	97.601898
2.4061	663.37122	97.624031
2.4126	894.84662	97.653603
2.4191	805.42072	97.660042
2.4256999	607.25812	97.735451
2.4322	424.03781	97.607002
2.4387	409.47809	97.371567
2.4452	735.28369	97.329231
2.4517	984.71527	97.318367
2.4583001	709.06097	97.482803
2.4647999	511.86749	97.660622
2.4712999	450.09949	97.425148
2.4777999	233.29221	97.172188
2.4842999	227.70261	97.404633
2.4909	537.7113	97.829109
2.4974	300.60999	97.701889
2.5039001	48.957001	97.343201
2.5104001	66.509377	97.541649
2.5169001	290.19461	97.95517
2.5234001	631.78717	98.109169
2.53	759.70502	98.1418
2.5365	567.78021	98.201439
2.543	525.70612	97.827721
2.5495	481.9238	97.455772
2.556	382.38071	97.790207
2.5625999	428.6188	98.028732
2.5690999	477.60181	97.715462
2.5755999	534.3952	97.82888
2.5820999	608.26971	98.396683
2.5885999	420.23651	98.328072
2.5950999	197.0768	97.736008
2.6017001	126.0846	97.257446
2.6082001	112.1714	97.490959
2.6147001	216.21201	98.022163
2.6212001	555.35742	98.021942
2.6277001	712.40491	97.740509
2.6343	422.47449	97.461609
2.6408	356.7912	97.146812
2.6473	556.3941	97.050362
2.6538	699.56909	97.14476
2.6603	455.31329	97.22213
2.6668	354.87689	97.103622
2.6733999	610.83368	97.097977
2.6798999	525.53027	97.322311
2.6863999	136.888	97.479118
2.6928999	47.80056	97.303589
2.6993999	38.961411	96.999779
2.7060001	30.211269	96.907433
2.7125001	30.0189	96.730743
2.7190001	66.764549	96.501961
2.7255001	195.8125	96.788902
2.7320001	244.6615	97.136688
2.7385001	197.9559	97.206291
2.7451	212.7457	97.011467
2.7516	166.8784	96.809273
2.7581	115.1996	97.037712
2.7646	135.71919	97.268341
2.7711	324.69171	97.5243
2.7776999	505.16541	97.8787
2.7842	501.76031	97.978317
2.7907	450.88419	97.977249
2.7972	390.2988	97.999634
2.8037	435.82141	97.871353
2.8102	391.01321	97.68145
2.8168001	333.4133	97.691467
2.8232999	304.64761	97.767342
2.8297999	320.3432	97.620529
2.8362999	361.172	97.366371
2.8427999	259.00531	97.509018
2.8492999	140.7462	97.745758
2.8559	63.70583	97.69931
2.8624001	31.257669	97.61853
2.8689001	77.178864	97.439163
2.8754001	468.18799	97.351562
2.8819001	944.46722	97.468201
2.8885	444.35101	97.625
2.895	117.5388	97.77813
2.9015	38.536541	97.658279
2.908	34.45858	97.543373
2.9145	58.23167	97.75293
2.921	43.594021	97.760162
2.9275999	57.498878	97.570107
2.9340999	294.04709	97.530891
2.9405999	696.38092	97.45916
2.9470999	718.72821	97.348839
2.9535999	779.43262	97.413071
2.9600999	796.8009	97.583344
2.9667001	439.32629	97.694672
2.9732001	306.35919	97.735039
2.9797001	456.78079	97.48983
2.9862001	858.73743	97.250648
2.9927001	768.62231	97.289421
2.9992001	216.4415	97.55455
3.0058	66.606262	97.649712
3.0123	69.475616	97.533279
3.0188	90.760757	97.645302
3.0253	214.3768	97.918831
3.0318	615.55713	97.943039
3.0383	430.13229	97.663322
3.0448999	126.4978	97.433441
3.0513999	79.190933	97.440483
3.0579	64.322403	97.735924
3.0644	78.954536	97.946083
3.0709	211.3308	97.701187
3.0774	293.55829	97.392838
3.0840001	171.5424	97.328979
3.0905001	175.002	97.237709
3.0969999	238.22031	97.181641
3.1034999	240.06509	97.672997
3.1099999	226.5114	98.055153
3.1166	294.22131	98.008133
3.1231	531.78302	97.862518
3.1296	560.94043	97.52108
3.1361001	377.6806	97.19149
3.1426001	251.4865	97.166138
3.1491001	156.06821	97.461372
3.1557	200.08771	97.828148
3.1622	270.7876	97.939659
3.1687	254.4687	98.021469
3.1752	340.3378	98.160851
3.1817	400.10599	98.206978
3.1882	250.3242	98.018333
3.1947999	151.3802	97.679367
3.2012999	158.3371	97.473053
3.2077999	317.34229	97.689636
3.2142999	433.45609	98.200569
3.2207999	409.24841	98.568733
3.2272999	447.64291	98.510262
3.2339001	360.14301	98.180679
3.2404001	214.6402	97.84359
3.2469001	94.081963	97.635391
3.2534001	107.1361	97.760399
3.2599001	300.336	98.216713
3.2664001	231.92059	98.260368
3.2729001	83.989769	97.94603
3.2795	121.1748	97.659157
3.286	360.23529	97.667824
3.2925	522.95642	97.934547
3.299	496.16489	98.080078
3.3055	551.22711	98.15641
3.312	354.383	98.126709
3.3185999	179.33681	98.032677
3.3250999	255.6613	98.061821
3.3316	287.8515	98.278198
3.3381	113.8291	98.5354
3.3446	166.05881	98.46788
3.3511	725.24371	98.291527
3.3577001	646.17029	98.16497
3.3642001	167.4624	98.005737
3.3706999	98.761429	98.110588
3.3771999	179.2672	98.299698
3.3836999	352.68631	98.26799
3.3901999	301.2225	98.157028
3.3968	142.4334	98.01696
3.4033	45.397228	98.016998
3.4098001	29.43461	98.103882
3.4163001	55.23996	98.181221
3.4228001	53.816879	98.32383
3.4293001	113.6657	98.075668
3.4358001	603.87549	97.786118
3.4424	895.1264	97.808357
3.4489	260.50739	98.056129
3.4554	58.855789	98.085854
3.4619	98.035217	97.838249
3.4684	165.5873	97.44249
3.4749	123.4288	97.179909
3.4814999	118.4482	97.480141
3.4879999	205.81531	98.017403
3.4944999	245.92551	98.178719
3.5009999	170.0056	97.990967
3.5074999	222.1765	97.919144
3.5139999	181.87151	97.896759
3.5206001	112.2185	97.88929
3.5271001	170.9743	97.914253
3.5336001	157.3201	98.038498
3.5401001	147.3878	98.332413
3.5466001	240.9509	98.532539
3.5531001	199.5598	98.5037
3.5596001	153.5757	98.50602
3.5662	156.17709	98.464218
3.5727	217.0452	98.432579
3.5792	348.78329	98.515503
3.5857	201.03641	98.391487
3.5922	65.907913	98.06823
3.5987	123.1427	97.944862
3.6052999	195.3622	97.979141
3.6118	243.6566	98.212341
3.6183	233.3147	98.554832
3.6248	231.3683	98.58886
3.6313	313.92709	98.23613
3.6378	451.2579	98.192528
3.6443	518.11261	98.53791
3.6508999	614.97101	98.957222
3.6573999	984.84442	99.229378
3.6638999	1093.964	99.163597
3.6703999	1006.038	98.864983
3.6768999	1045.7791	98.513817
3.6833999	953.49988	98.081329
3.6898999	677.03278	97.849617
3.6965001	561.24579	98.124336
3.7030001	531.74573	98.746613
3.7095001	557.72113	99.282997
3.7160001	620.59271	99.197456
3.7225001	428.23511	98.749313
3.7290001	332.70551	98.629257
3.7356	407.95859	98.532898
3.7421	332.65009	98.314148
3.7486	301.18561	98.326439
3.7551	651.27271	98.28331
3.7616	1097.896	98.280342
3.7681	639.09119	98.56208
3.7746	142.3291	98.985527
3.7811999	74.616478	99.518677
3.7876999	125.9257	99.624222
3.7941999	314.31909	99.131668
3.8006999	279.12601	98.496986
3.8072	79.13842	98.126419
3.8137	55.53867	98.109596
3.8202	134.99899	98.450737
3.8268001	252.16479	99.066292
3.8333001	298.67691	99.314713
3.8397999	383.05511	98.99247
3.8462999	701.71863	99.053757
3.8527999	802.26501	99.311813
3.8592999	674.28412	99.258919
3.8657999	545.81781	98.901703
3.8724	296.22971	98.684418
3.8789001	110.6335	98.810867
3.8854001	62.696251	98.877953
3.8919001	45.909088	98.785751
3.8984001	32.968819	98.802223
3.9049001	38.943501	99.129471
3.9114001	30.282	99.362091
3.918	33.981331	99.407768
3.9245	82.018837	99.406769
3.931	214.8678	99.234741
3.9375	294.35019	98.886574
3.944	163.1225	98.682732
3.9505	101.7125	98.695099
3.957	147.201	98.702171
3.9635999	178.2935	98.66674
3.9700999	143.18719	98.577721
3.9765999	226.6301	98.69133
3.9830999	463.1658	98.8937
3.9895999	228.25681	98.753052
3.9960999	49.745071	98.59819
4.0026002	63.488571	98.81665
4.0091	183.4666	99.14399
4.0156999	260.61771	99.084068
4.0222001	376.98721	98.868263
4.0286999	736.81927	98.858421
4.0352001	779.11963	99.210831
4.0416999	333.17709	99.348007
4.0482001	302.13831	99.14756
4.0546999	413.8699	99.223846
4.0612998	570.81152	99.543007
4.0678	707.98431	99.495079
4.0742998	385.05579	99.024239
4.0808001	100.0677	98.915169
4.0872998	14.52508	99.08786
4.0938001	10.70975	99.212517
4.1002998	48.96312	99.407211
4.1068001	182.4202	99.370827
4.1134	553.19952	99.171501
4.1199002	578.01721	99.101242
4.1264	197.12289	99.109337
4.1329002	157.94009	99.218552
4.1394	303.9155	99.306419
4.1458998	398.38379	99.441139
4.1524	431.26669	99.62458
4.1589999	672.21997	99.739227
4.1655002	798.66742	99.784889
4.1719999	593.92072	99.588089
4.1785002	367.9032	99.312912
4.1849999	207.2307	99.209503
4.1915002	257.3049	99.183662
4.198	369.66461	99.170776
4.2045002	391.01309	99.451897
4.2111001	431.83578	99.949242
4.2175999	229.38139	100.1672
4.2241001	88.655746	99.89753
4.2305999	120.1334	99.819588
4.2371001	393.39279	100.2301
4.2435999	701.07501	100.3198
4.2501001	324.2019	99.866997
4.2565999	122.7932	99.439842
4.2631998	265.4079	99.305397
4.2697001	1072.092	99.411942
4.2761998	1935.396	99.722321
4.2827001	1518.824	99.986183
4.2891998	576.39728	100.2512
4.2957001	283.22269	100.4086
4.3021998	201.88609	99.816132
4.3087001	190.37109	99.262238
4.3153	253.493	99.135338
4.3218002	237.3815	99.038452
4.3283	252.5463	99.351189
4.3347998	589.96771	99.706253
4.3413	1566.373	99.572578
4.3477998	2089.116	99.407593
4.3543	877.18231	99.489723
4.3607998	188.0235	99.556877
4.3674002	67.971237	99.755592
4.3738999	61.873589	100.2826
4.3804002	77.854599	100.6035
4.3868999	102.6634	100.4584
4.3934002	160.2536	100.2659
4.3999	315.74719	100.2255
4.4064002	352.28091	100.1211
4.4129	109.9909	99.815666
4.4194999	14.90706	99.591011
4.4260001	8.129632	99.58725
4.4324999	41.051579	99.730614
4.4390001	118.9058	100.0078
4.4454999	111.0536	100.0341
4.4520001	133.3073	99.75013
4.4584999	124.304	99.497726
4.4650002	182.3405	99.630234
4.4716001	654.42078	99.843872
4.4780998	801.36981	99.967781
4.4846001	571.75293	100.5381
4.4910998	547.85181	101.1686
4.4976001	276.7124	101.2153
4.5040998	110.7249	100.9413
4.5106001	130.4501	100.8609
4.5170999	342.50601	100.8401
4.5236001	492.23251	100.6844
4.5302	354.43921	100.5223
4.5366998	320.4769	100.4529
4.5432	371.14041	100.4185
4.5496998	419.13199	100.1848
4.5562	314.97739	99.969711
4.5626998	166.6481	100.0052
4.5692	162.2756	99.963837
4.5756998	134.0195	99.86721
4.5822001	74.641861	100.0028
4.5888	72.512947	100.275
4.5953002	166.8929	100.4149
4.6018	297.18671	100.1422
4.6083002	263.3945	99.834343
4.6148	239.6209	99.730667
4.6213002	201.0018	99.804428
4.6278	171.5094	100.2166
4.6343002	202.1151	100.7869
4.6408	138.6644	100.8464
4.6473999	95.48941	100.6156
4.6539001	107.3392	100.5025
4.6603999	117.6103	100.3187
4.6669002	174.2406	100.1587
4.6733999	380.7818	100.1386
4.6799002	712.66229	100.2517
4.6863999	894.38177	100.39
4.6929002	802.73328	100.3795
4.6993999	790.21942	100.5178
4.7059999	703.06952	100.945
4.7125001	785.9856	101.291
4.7189999	1088.116	101.3774
4.7255001	790.27417	101.0111
4.7319999	568.36859	100.5572
4.7385001	697.17542	100.7197
4.7449999	410.2796	101.0795
4.7515001	227.11	101.1537
4.7579999	153.61211	101.2136
4.7645998	30.75532	101.4155
4.7711	8.3560677	101.6745
4.7775998	44.85627	101.6077
4.7841001	232.21561	101.1533
4.7905998	372.2619	100.9178
4.7971001	357.66321	101.2076
4.8035998	204.90021	101.3696
4.8101001	39.428452	101.0157
4.8165998	17.604259	100.8063
4.8231001	93.864273	101.0581
4.8297	176.81329	101.3226
4.8362002	220.4091	101.1085
4.8427	607.1156	100.8931
4.8491998	1254.46	101.1068
4.8557	1674.2469	101.5579
4.8621998	1463.0291	101.6408
4.8687	958.61511	101.4292
4.8751998	726.99689	101.332
4.8817	604.24622	101.0488
4.8881998	314.4014	100.9243
4.8948002	87.222954	101.0178
4.9013	38.88871	101.1089
4.9078002	64.834343	101.0087
4.9143	127.6177	100.9053
4.9208002	230.91251	101.1198
4.9273	347.31931	101.2972
4.9338002	262.2457	101.1097
4.9403	171.2475	100.8502
4.9468002	257.76889	101.2502
4.9533	266.7355	101.8711
4.9597998	99.337227	102.0468
4.9664001	47.818821	102.0239
4.9728999	29.64823	101.7591
4.9794002	41.08094	101.3326
4.9858999	96.946243	101.1382
4.9924002	309.39331	101.3561
